751,168,72,164
756,166,70,166
763,167,67,165
771,165,62,167
779,166,58,170
781,167,59,176
784,171,58,174
785,174,59,173
786,175,60,176
790,177,57,177
791,177,61,178
798,177,56,178
802,175,58,180
801,175,62,180
805,174,61,181
807,175,62,181
810,177,62,186
812,180,73,188
813,183,81,187
813,186,82,189
812,189,83,190
814,190,84,192
815,190,89,192
821,189,89,193
831,187,85,195
840,186,82,196
849,186,77,197
861,187,71,201
863,189,73,206
863,192,78,207
865,194,80,209
866,197,82,211
868,199,87,213
871,199,86,215
880,199,82,215
891,198,75,215
899,197,71,218
904,197,70,217
906,198,72,217
907,200,75,225
905,205,86,227
906,208,99,227
906,213,103,227
907,216,103,231
906,218,112,233
908,219,117,232
915,219,118,232
929,218,109,234
942,217,103,234
956,217,96,235
971,219,87,239
974,223,88,248
973,227,95,249
973,231,101,251
975,235,106,252
976,238,112,254
980,240,115,255
991,242,111,253
1006,243,103,255
1018,244,96,253
1030,243,109,262
1028,257,112,263
1033,260,114,265
1038,263,116,267
1044,267,119,268
1049,270,121,270
1055,274,124,271
1060,277,126,273
1065,280,128,275
1071,284,131,276
1076,287,133,278
1082,291,136,279
1087,294,138,281
1092,297,140,283
1098,301,143,284
1103,304,145,286
1109,308,148,287
1114,311,150,289
1120,315,153,291
1129,318,149,292
1142,322,137,290
1154,324,125,289
1170,338,109,274
1186,356,93,257
1192,362,88,252
