147,1,52,210,19,57,1,-1,-1,-1
148,1,47,209,18,55,1,-1,-1,-1
149,1,44,208,19,55,1,-1,-1,-1
150,1,34,209,26,54,1,-1,-1,-1
152,1,35,208,24,54,1,-1,-1,-1
153,1,34,208,24,53,1,-1,-1,-1
154,1,32,207,22,54,1,-1,-1,-1
155,1,26,207,19,54,1,-1,-1,-1
156,1,24,205,20,56,1,-1,-1,-1
157,1,23,205,19,56,1,-1,-1,-1
158,1,21,205,20,55,1,-1,-1,-1
159,1,16,204,17,53,1,-1,-1,-1
160,1,14,205,18,52,1,-1,-1,-1
161,1,9,205,24,53,1,-1,-1,-1
162,1,7,207,28,52,1,-1,-1,-1
163,1,6,206,27,51,1,-1,-1,-1
164,1,6,202,18,53,1,-1,-1,-1
165,1,4,201,15,52,1,-1,-1,-1
166,1,4,200,14,55,1,-1,-1,-1
167,1,3,200,15,55,1,-1,-1,-1
168,1,1,201,15,52,1,-1,-1,-1
169,1,0,225,9,30,1,-1,-1,-1
170,1,0,229,7,23,1,-1,-1,-1
279,1,12,160,13,20,1,-1,-1,-1
280,1,14,160,11,22,1,-1,-1,-1
281,1,16,159,8,24,1,-1,-1,-1
282,1,22,165,8,13,1,-1,-1,-1
283,1,27,163,8,14,1,-1,-1,-1
284,1,36,159,10,19,1,-1,-1,-1
285,1,37,160,12,17,1,-1,-1,-1
286,1,38,160,12,18,1,-1,-1,-1
287,1,40,159,12,17,1,-1,-1,-1
288,1,43,159,10,13,1,-1,-1,-1
289,1,50,157,8,16,1,-1,-1,-1
9,2,761,411,38,102,1,-1,-1,-1
10,2,761,408,32,95,1,-1,-1,-1
11,2,740,404,42,99,1,-1,-1,-1
12,2,732,402,43,98,1,-1,-1,-1
13,2,734,400,39,100,1,-1,-1,-1
14,2,731,397,37,100,1,-1,-1,-1
15,2,715,391,39,96,1,-1,-1,-1
16,2,709,391,41,95,1,-1,-1,-1
17,2,706,390,40,95,1,-1,-1,-1
18,2,696,385,38,92,1,-1,-1,-1
19,2,698,383,29,91,1,-1,-1,-1
20,2,696,381,29,93,1,-1,-1,-1
21,2,671,379,41,94,1,-1,-1,-1
22,2,668,377,43,95,1,-1,-1,-1
23,2,670,375,37,96,1,-1,-1,-1
24,2,654,369,37,92,1,-1,-1,-1
25,2,638,369,43,91,1,-1,-1,-1
26,2,634,364,38,90,1,-1,-1,-1
27,2,634,361,28,90,1,-1,-1,-1
28,2,612,357,37,92,1,-1,-1,-1
29,2,612,357,36,92,1,-1,-1,-1
30,2,610,354,37,93,1,-1,-1,-1
31,2,584,347,39,91,1,-1,-1,-1
32,2,580,348,41,88,1,-1,-1,-1
33,2,578,347,42,88,1,-1,-1,-1
34,2,579,341,24,85,1,-1,-1,-1
35,2,573,339,27,87,1,-1,-1,-1
36,2,567,339,31,87,1,-1,-1,-1
37,2,553,334,27,86,1,-1,-1,-1
38,2,552,332,26,85,1,-1,-1,-1
39,2,551,330,24,85,1,-1,-1,-1
40,2,528,326,35,84,1,-1,-1,-1
41,2,525,325,34,83,1,-1,-1,-1
42,2,526,324,26,82,1,-1,-1,-1
43,2,522,322,27,83,1,-1,-1,-1
44,2,518,322,28,82,1,-1,-1,-1
45,2,513,320,32,84,1,-1,-1,-1
46,2,512,321,30,83,1,-1,-1,-1
47,2,503,317,29,85,1,-1,-1,-1
48,2,501,315,25,83,1,-1,-1,-1
49,2,499,314,25,82,1,-1,-1,-1
50,2,480,311,35,83,1,-1,-1,-1
51,2,480,311,34,81,1,-1,-1,-1
52,2,471,306,24,80,1,-1,-1,-1
53,2,466,305,27,81,1,-1,-1,-1
54,2,464,305,26,79,1,-1,-1,-1
55,2,458,304,30,81,1,-1,-1,-1
56,2,455,304,34,80,1,-1,-1,-1
57,2,455,303,32,81,1,-1,-1,-1
58,2,454,302,30,81,1,-1,-1,-1
59,2,439,297,26,78,1,-1,-1,-1
60,2,441,297,24,77,1,-1,-1,-1
61,2,439,298,24,76,1,-1,-1,-1
62,2,421,291,21,78,1,-1,-1,-1
63,2,418,291,22,77,1,-1,-1,-1
64,2,413,291,26,77,1,-1,-1,-1
65,2,410,289,28,78,1,-1,-1,-1
66,2,409,289,26,77,1,-1,-1,-1
67,2,401,284,22,75,1,-1,-1,-1
68,2,393,284,25,74,1,-1,-1,-1
69,2,387,283,26,71,1,-1,-1,-1
70,2,388,288,20,64,1,-1,-1,-1
71,2,385,287,18,66,1,-1,-1,-1
72,2,375,288,23,61,1,-1,-1,-1
73,2,370,288,26,62,1,-1,-1,-1
74,2,351,272,28,70,1,-1,-1,-1
75,2,346,271,32,72,1,-1,-1,-1
76,2,346,272,32,69,1,-1,-1,-1
77,2,345,271,32,71,1,-1,-1,-1
78,2,345,269,29,70,1,-1,-1,-1
79,2,331,267,27,69,1,-1,-1,-1
80,2,329,267,27,69,1,-1,-1,-1
81,2,329,266,25,69,1,-1,-1,-1
82,2,325,260,19,69,1,-1,-1,-1
83,2,320,260,22,69,1,-1,-1,-1
84,2,315,260,25,68,1,-1,-1,-1
85,2,308,257,23,67,1,-1,-1,-1
86,2,306,256,19,68,1,-1,-1,-1
87,2,303,256,21,68,1,-1,-1,-1
88,2,292,254,23,66,1,-1,-1,-1
89,2,291,253,19,65,1,-1,-1,-1
90,2,288,252,19,65,1,-1,-1,-1
91,2,286,253,19,64,1,-1,-1,-1
92,2,282,252,22,65,1,-1,-1,-1
93,2,271,248,24,64,1,-1,-1,-1
94,2,272,247,17,65,1,-1,-1,-1
95,2,269,246,18,66,1,-1,-1,-1
96,2,267,248,18,64,1,-1,-1,-1
97,2,266,247,19,65,1,-1,-1,-1
98,2,254,242,17,64,1,-1,-1,-1
99,2,251,242,19,64,1,-1,-1,-1
100,2,246,243,22,63,1,-1,-1,-1
101,2,234,240,25,63,1,-1,-1,-1
102,2,233,240,21,62,1,-1,-1,-1
103,2,230,239,22,63,1,-1,-1,-1
104,2,223,239,25,62,1,-1,-1,-1
105,2,220,237,23,62,1,-1,-1,-1
106,2,219,235,23,62,1,-1,-1,-1
107,2,217,235,22,62,1,-1,-1,-1
108,2,209,235,26,61,1,-1,-1,-1
109,2,209,234,27,61,1,-1,-1,-1
110,2,208,233,26,61,1,-1,-1,-1
111,2,200,231,19,60,1,-1,-1,-1
112,2,197,231,22,60,1,-1,-1,-1
113,2,196,230,23,61,1,-1,-1,-1
114,2,183,227,20,59,1,-1,-1,-1
115,2,178,227,25,60,1,-1,-1,-1
116,2,176,228,27,58,1,-1,-1,-1
118,2,175,227,26,59,1,-1,-1,-1
119,2,168,224,18,59,1,-1,-1,-1
120,2,164,225,22,58,1,-1,-1,-1
121,2,155,222,15,59,1,-1,-1,-1
122,2,153,221,16,59,1,-1,-1,-1
123,2,148,221,20,58,1,-1,-1,-1
124,2,144,223,24,56,1,-1,-1,-1
125,2,141,222,27,57,1,-1,-1,-1
126,2,140,222,27,56,1,-1,-1,-1
127,2,139,221,21,55,1,-1,-1,-1
128,2,131,220,21,56,1,-1,-1,-1
129,2,129,220,22,55,1,-1,-1,-1
130,2,127,220,23,55,1,-1,-1,-1
131,2,127,219,22,56,1,-1,-1,-1
132,2,125,219,21,56,1,-1,-1,-1
133,2,120,216,15,56,1,-1,-1,-1
134,2,114,217,22,55,1,-1,-1,-1
135,2,111,217,24,55,1,-1,-1,-1
136,2,108,216,21,52,1,-1,-1,-1
137,2,107,215,18,53,1,-1,-1,-1
138,2,104,214,17,54,1,-1,-1,-1
139,2,97,215,22,54,1,-1,-1,-1
140,2,93,214,22,54,1,-1,-1,-1
141,2,78,213,25,52,1,-1,-1,-1
142,2,77,213,26,52,1,-1,-1,-1
143,2,77,213,25,52,1,-1,-1,-1
144,2,77,212,24,53,1,-1,-1,-1
145,2,77,211,20,53,1,-1,-1,-1
146,2,75,211,18,54,1,-1,-1,-1
147,2,72,210,17,54,1,-1,-1,-1
148,2,66,210,20,54,1,-1,-1,-1
149,2,64,210,19,53,1,-1,-1,-1
150,2,59,209,15,52,1,-1,-1,-1
151,2,57,209,16,51,1,-1,-1,-1
152,2,55,209,18,51,1,-1,-1,-1
153,2,53,210,20,50,1,-1,-1,-1
154,2,52,209,21,51,1,-1,-1,-1
155,2,48,206,19,52,1,-1,-1,-1
156,2,45,206,21,52,1,-1,-1,-1
157,2,44,207,21,50,1,-1,-1,-1
158,2,42,206,22,52,1,-1,-1,-1
159,2,39,204,17,50,1,-1,-1,-1
160,2,39,204,15,51,1,-1,-1,-1
161,2,39,203,14,51,1,-1,-1,-1
162,2,36,203,16,51,1,-1,-1,-1
163,2,34,204,18,50,1,-1,-1,-1
164,2,31,203,19,49,1,-1,-1,-1
165,2,30,201,17,50,1,-1,-1,-1
166,2,28,201,16,50,1,-1,-1,-1
167,2,26,201,17,50,1,-1,-1,-1
168,2,25,200,18,51,1,-1,-1,-1
169,2,21,200,18,51,1,-1,-1,-1
170,2,19,200,17,49,1,-1,-1,-1
171,2,18,201,16,47,1,-1,-1,-1
172,2,16,199,15,49,1,-1,-1,-1
173,2,10,204,20,42,1,-1,-1,-1
174,2,9,205,20,42,1,-1,-1,-1
175,2,9,208,21,40,1,-1,-1,-1
176,2,9,208,20,40,1,-1,-1,-1
177,2,8,202,19,45,1,-1,-1,-1
178,2,8,201,16,46,1,-1,-1,-1
179,2,8,206,12,39,1,-1,-1,-1
180,2,3,205,13,41,1,-1,-1,-1
181,2,2,203,13,43,1,-1,-1,-1
182,2,2,228,11,17,1,-1,-1,-1
183,2,1,228,10,16,1,-1,-1,-1
185,2,0,228,9,16,1,-1,-1,-1
186,2,0,228,9,15,1,-1,-1,-1
187,2,0,228,8,15,1,-1,-1,-1
282,2,11,201,13,29,1,-1,-1,-1
283,2,11,202,14,30,1,-1,-1,-1
284,2,17,205,11,28,1,-1,-1,-1
285,2,18,210,12,21,1,-1,-1,-1
286,2,19,208,12,27,1,-1,-1,-1
287,2,21,208,11,28,1,-1,-1,-1
288,2,22,209,11,26,1,-1,-1,-1
289,2,27,196,19,39,1,-1,-1,-1
10,3,790,480,10,14,1,-1,-1,-1
11,3,775,402,26,91,1,-1,-1,-1
12,3,767,399,32,92,1,-1,-1,-1
13,3,763,398,36,95,1,-1,-1,-1
14,3,760,397,39,95,1,-1,-1,-1
15,3,756,391,27,93,1,-1,-1,-1
16,3,747,391,33,93,1,-1,-1,-1
17,3,744,390,37,93,1,-1,-1,-1
18,3,733,383,32,95,1,-1,-1,-1
19,3,729,381,30,91,1,-1,-1,-1
20,3,728,380,28,89,1,-1,-1,-1
21,3,705,377,37,89,1,-1,-1,-1
22,3,702,377,39,90,1,-1,-1,-1
23,3,699,375,41,90,1,-1,-1,-1
24,3,691,369,28,90,1,-1,-1,-1
25,3,681,367,35,92,1,-1,-1,-1
26,3,671,363,32,93,1,-1,-1,-1
27,3,666,360,29,88,1,-1,-1,-1
28,3,644,357,38,88,1,-1,-1,-1
29,3,642,357,38,88,1,-1,-1,-1
30,3,639,356,40,88,1,-1,-1,-1
31,3,629,348,30,86,1,-1,-1,-1
32,3,620,347,37,88,1,-1,-1,-1
33,3,617,346,38,88,1,-1,-1,-1
34,3,610,339,28,86,1,-1,-1,-1
35,3,609,338,25,85,1,-1,-1,-1
36,3,604,337,28,85,1,-1,-1,-1
37,3,581,333,37,84,1,-1,-1,-1
38,3,580,332,32,81,1,-1,-1,-1
39,3,580,331,25,81,1,-1,-1,-1
40,3,559,325,38,85,1,-1,-1,-1
41,3,560,324,32,84,1,-1,-1,-1
42,3,557,322,30,83,1,-1,-1,-1
43,3,556,321,24,82,1,-1,-1,-1
44,3,553,320,25,81,1,-1,-1,-1
45,3,548,319,26,81,1,-1,-1,-1
46,3,541,319,30,81,1,-1,-1,-1
47,3,529,315,38,82,1,-1,-1,-1
48,3,529,315,33,79,1,-1,-1,-1
49,3,529,314,27,78,1,-1,-1,-1
50,3,516,311,30,80,1,-1,-1,-1
51,3,510,310,37,80,1,-1,-1,-1
52,3,503,304,24,78,1,-1,-1,-1
53,3,499,303,24,78,1,-1,-1,-1
54,3,493,303,28,77,1,-1,-1,-1
55,3,485,303,34,78,1,-1,-1,-1
56,3,485,303,33,77,1,-1,-1,-1
57,3,481,302,37,78,1,-1,-1,-1
58,3,482,301,35,78,1,-1,-1,-1
59,3,468,296,29,77,1,-1,-1,-1
60,3,461,296,36,77,1,-1,-1,-1
62,3,450,289,22,74,1,-1,-1,-1
63,3,444,289,26,74,1,-1,-1,-1
64,3,436,289,33,74,1,-1,-1,-1
65,3,434,288,34,75,1,-1,-1,-1
66,3,433,288,35,74,1,-1,-1,-1
67,3,434,284,17,73,1,-1,-1,-1
68,3,427,282,26,75,1,-1,-1,-1
69,3,417,280,28,75,1,-1,-1,-1
70,3,416,278,25,73,1,-1,-1,-1
71,3,414,277,22,72,1,-1,-1,-1
72,3,393,275,34,72,1,-1,-1,-1
73,3,391,275,35,72,1,-1,-1,-1
74,3,385,285,22,55,1,-1,-1,-1
75,3,379,285,27,56,1,-1,-1,-1
76,3,375,287,29,53,1,-1,-1,-1
77,3,374,286,28,54,1,-1,-1,-1
78,3,373,287,25,51,1,-1,-1,-1
79,3,351,264,31,68,1,-1,-1,-1
80,3,351,264,31,69,1,-1,-1,-1
81,3,350,263,32,69,1,-1,-1,-1
82,3,348,261,18,65,1,-1,-1,-1
83,3,346,260,18,67,1,-1,-1,-1
84,3,344,259,20,68,1,-1,-1,-1
85,3,331,256,18,66,1,-1,-1,-1
86,3,328,255,18,66,1,-1,-1,-1
87,3,327,255,18,66,1,-1,-1,-1
88,3,314,253,23,63,1,-1,-1,-1
89,3,312,252,21,63,1,-1,-1,-1
90,3,311,251,17,64,1,-1,-1,-1
91,3,309,250,17,65,1,-1,-1,-1
92,3,307,251,19,64,1,-1,-1,-1
93,3,294,247,22,62,1,-1,-1,-1
94,3,291,245,19,63,1,-1,-1,-1
95,3,290,246,18,62,1,-1,-1,-1
96,3,284,246,22,61,1,-1,-1,-1
97,3,281,246,26,64,1,-1,-1,-1
98,3,275,242,15,63,1,-1,-1,-1
99,3,271,242,19,62,1,-1,-1,-1
100,3,270,241,20,62,1,-1,-1,-1
101,3,261,239,16,62,1,-1,-1,-1
102,3,258,238,18,61,1,-1,-1,-1
103,3,256,238,18,60,1,-1,-1,-1
104,3,243,237,27,61,1,-1,-1,-1
105,3,243,236,26,61,1,-1,-1,-1
106,3,242,235,24,60,1,-1,-1,-1
107,3,241,235,21,59,1,-1,-1,-1
108,3,234,235,24,59,1,-1,-1,-1
109,3,231,234,25,59,1,-1,-1,-1
110,3,230,234,22,59,1,-1,-1,-1
111,3,216,230,22,57,1,-1,-1,-1
112,3,214,231,23,57,1,-1,-1,-1
113,3,212,230,26,58,1,-1,-1,-1
114,3,204,228,21,56,1,-1,-1,-1
115,3,203,227,23,57,1,-1,-1,-1
116,3,200,227,25,58,1,-1,-1,-1
117,3,199,228,23,57,1,-1,-1,-1
118,3,198,227,22,57,1,-1,-1,-1
119,3,192,223,15,56,1,-1,-1,-1
120,3,182,223,24,58,1,-1,-1,-1
121,3,175,222,18,55,1,-1,-1,-1
122,3,173,221,16,55,1,-1,-1,-1
123,3,172,221,16,55,1,-1,-1,-1
124,3,168,221,21,55,1,-1,-1,-1
125,3,166,220,23,56,1,-1,-1,-1
126,3,163,220,21,56,1,-1,-1,-1
127,3,158,218,20,55,1,-1,-1,-1
128,3,149,217,20,55,1,-1,-1,-1
129,3,144,217,25,55,1,-1,-1,-1
130,3,143,217,27,55,1,-1,-1,-1
131,3,144,216,25,56,1,-1,-1,-1
132,3,144,216,23,55,1,-1,-1,-1
133,3,138,214,17,55,1,-1,-1,-1
134,3,136,214,19,54,1,-1,-1,-1
135,3,135,215,21,54,1,-1,-1,-1
136,3,129,212,20,53,1,-1,-1,-1
137,3,128,212,15,51,1,-1,-1,-1
138,3,127,211,14,53,1,-1,-1,-1
139,3,112,211,27,54,1,-1,-1,-1
140,3,112,210,25,54,1,-1,-1,-1
141,3,103,209,22,54,1,-1,-1,-1
142,3,101,209,23,53,1,-1,-1,-1
143,3,100,210,22,51,1,-1,-1,-1
144,3,97,209,23,53,1,-1,-1,-1
145,3,94,207,23,54,1,-1,-1,-1
146,3,94,207,19,52,1,-1,-1,-1
147,3,93,207,17,51,1,-1,-1,-1
148,3,85,206,21,53,1,-1,-1,-1
149,3,84,206,22,52,1,-1,-1,-1
150,3,78,204,17,52,1,-1,-1,-1
151,3,76,204,19,52,1,-1,-1,-1
152,3,75,204,20,52,1,-1,-1,-1
153,3,74,205,20,51,1,-1,-1,-1
154,3,72,204,21,52,1,-1,-1,-1
155,3,70,203,14,49,1,-1,-1,-1
156,3,66,202,15,50,1,-1,-1,-1
157,3,65,202,16,51,1,-1,-1,-1
158,3,58,202,23,51,1,-1,-1,-1
159,3,57,201,20,49,1,-1,-1,-1
160,3,56,201,18,50,1,-1,-1,-1
161,3,54,202,15,48,1,-1,-1,-1
162,3,53,200,15,51,1,-1,-1,-1
163,3,50,201,18,49,1,-1,-1,-1
164,3,44,201,21,51,1,-1,-1,-1
165,3,44,200,19,50,1,-1,-1,-1
166,3,41,200,19,48,1,-1,-1,-1
167,3,41,199,15,49,1,-1,-1,-1
168,3,40,199,15,48,1,-1,-1,-1
169,3,34,199,18,48,1,-1,-1,-1
170,3,33,198,20,49,1,-1,-1,-1
171,3,32,198,19,49,1,-1,-1,-1
172,3,32,198,14,48,1,-1,-1,-1
173,3,28,198,15,47,1,-1,-1,-1
174,3,27,199,16,47,1,-1,-1,-1
175,3,25,197,17,49,1,-1,-1,-1
176,3,24,197,18,48,1,-1,-1,-1
177,3,23,197,17,48,1,-1,-1,-1
178,3,22,197,17,48,1,-1,-1,-1
179,3,21,197,15,47,1,-1,-1,-1
180,3,18,196,15,45,1,-1,-1,-1
181,3,16,195,16,47,1,-1,-1,-1
182,3,13,196,18,45,1,-1,-1,-1
183,3,11,200,21,41,1,-1,-1,-1
184,3,11,202,21,40,1,-1,-1,-1
185,3,10,202,20,38,1,-1,-1,-1
186,3,9,202,18,38,1,-1,-1,-1
187,3,8,200,16,40,1,-1,-1,-1
188,3,6,200,15,39,1,-1,-1,-1
189,3,3,201,15,40,1,-1,-1,-1
190,3,2,201,16,39,1,-1,-1,-1
191,3,0,199,14,44,1,-1,-1,-1
192,3,0,217,13,24,1,-1,-1,-1
193,3,0,218,11,19,1,-1,-1,-1
1,4,83,193,17,49,1,-1,-1,-1
2,4,83,192,16,50,1,-1,-1,-1
3,4,83,192,16,48,1,-1,-1,-1
4,4,82,191,17,48,1,-1,-1,-1
5,4,82,191,18,48,1,-1,-1,-1
6,4,81,190,17,48,1,-1,-1,-1
8,4,81,189,16,49,1,-1,-1,-1
9,4,80,189,17,47,1,-1,-1,-1
10,4,81,188,15,47,1,-1,-1,-1
11,4,83,188,15,47,1,-1,-1,-1
12,4,83,187,15,47,1,-1,-1,-1
13,4,83,187,16,47,1,-1,-1,-1
15,4,83,186,17,47,1,-1,-1,-1
17,4,83,186,18,47,1,-1,-1,-1
18,4,86,185,14,45,1,-1,-1,-1
19,4,87,184,14,47,1,-1,-1,-1
20,4,86,184,15,47,1,-1,-1,-1
21,4,87,183,15,47,1,-1,-1,-1
22,4,88,183,14,47,1,-1,-1,-1
23,4,87,182,15,46,1,-1,-1,-1
24,4,87,181,17,46,1,-1,-1,-1
25,4,87,180,17,46,1,-1,-1,-1
26,4,87,180,17,46,1,-1,-1,-1
27,4,87,179,16,45,1,-1,-1,-1
29,4,87,178,15,45,1,-1,-1,-1
30,4,88,178,15,45,1,-1,-1,-1
31,4,87,177,15,44,1,-1,-1,-1
33,4,86,176,15,44,1,-1,-1,-1
35,4,86,176,15,44,1,-1,-1,-1
36,4,84,175,16,43,1,-1,-1,-1
37,4,83,175,14,43,1,-1,-1,-1
38,4,81,175,15,42,1,-1,-1,-1
39,4,80,175,15,42,1,-1,-1,-1
40,4,79,172,14,43,1,-1,-1,-1
41,4,78,172,14,42,1,-1,-1,-1
42,4,77,172,14,42,1,-1,-1,-1
44,4,76,172,15,42,1,-1,-1,-1
45,4,75,172,15,42,1,-1,-1,-1
46,4,75,173,15,42,1,-1,-1,-1
47,4,72,172,15,41,1,-1,-1,-1
48,4,70,172,15,41,1,-1,-1,-1
49,4,68,171,15,42,1,-1,-1,-1
50,4,66,171,16,42,1,-1,-1,-1
51,4,66,170,14,41,1,-1,-1,-1
52,4,64,170,14,41,1,-1,-1,-1
53,4,63,170,14,40,1,-1,-1,-1
54,4,59,170,17,40,1,-1,-1,-1
55,4,58,170,17,39,1,-1,-1,-1
56,4,57,170,18,39,1,-1,-1,-1
57,4,56,170,19,39,1,-1,-1,-1
58,4,55,171,20,39,1,-1,-1,-1
59,4,53,173,10,37,1,-1,-1,-1
60,4,51,175,12,35,1,-1,-1,-1
61,4,48,173,15,37,1,-1,-1,-1
62,4,44,186,13,23,1,-1,-1,-1
63,4,45,186,11,23,1,-1,-1,-1
64,4,43,189,10,19,1,-1,-1,-1
65,4,41,184,10,25,1,-1,-1,-1
66,4,39,182,12,28,1,-1,-1,-1
67,4,33,170,17,39,1,-1,-1,-1
68,4,32,170,17,38,1,-1,-1,-1
